run,tag,step,wall_time,value,source_type,event_file
counterfactual_gradalign_scalarcf_middle_cfw1e-4,disc_weight_mid,200,1781251634.729384,0.0,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,eval_fid,200,1781252165.18582,207.69224548339844,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,eval_is_mean,200,1781252165.186487,2.7657856941223145,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,eval_is_std,200,1781252165.187249,0.48870521783828735,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,eval_nelbo,200,1781251634.719996,3.1337313652038574,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,eval_nelbo_policy_50,200,1781252311.81403,3.1625678539276123,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,eval_nelbo_policy_naive,200,1781252276.550497,3.152517080307007,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,eval_ssim,200,1781252165.187443,0.03847023844718933,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,fake_mid_feature_mean,200,1781251634.760636,-0.05036366358399391,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,fake_mid_feature_norm,200,1781251634.75628,85.47557830810547,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,gen_mid_loss,200,1781251634.724135,1.719618320465088,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,grad_norm,200,1781251634.719191,5.300374507904053,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,guidance_progress,200,1781251634.737119,1.0,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,mask_fraction_observed,200,1781251634.745362,0.49961182475090027,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,mid_feature_cosine,200,1781251634.758875,0.9354189038276672,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,real_mid_feature_mean,200,1781251634.761312,0.03749845549464226,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,real_mid_feature_norm,200,1781251634.757409,82.76233673095703,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,reason_mid_loss,200,1781251634.731226,0.0645810142159462,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,reason_weight_mid,200,1781251634.732318,0.0,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,train_ce,200,1781251634.715405,0.44886523485183716,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,train_loss,200,1781251634.713845,3.1789612770080566,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,train_nelbo,200,1781251634.71496,3.1785120964050293,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,train_nelbo_steps_100,200,1781252311.814656,3.1790196895599365,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw1e-4,train_nelbo_steps_50,200,1781252311.814459,3.193340539932251,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw1e-4/events.out.tfevents.1781233049.DESKTOP-3CMUNGL.2396.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,ardm_grad_norm_raw,200,1781354856.931069,5.085957050323486,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,ardm_loss,200,1781354856.914159,3.159409999847412,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,aux_alignment_factor,200,1781354856.930023,0.015327016822993755,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,aux_grad_cosine,200,1781354856.929458,0.0007476519676856697,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,aux_grad_norm_raw,200,1781354856.932191,1.846658278736868e-06,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,aux_loss,200,1781354856.927715,-1.5060849989367853e-07,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,cf_mid_delta,200,1781354856.93609,7.576095231343061e-05,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,cf_mid_drop_fraction,200,1781354856.939623,0.2506699860095978,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,cf_mid_dropped_energy,200,1781354856.937121,0.9989596605300903,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,cf_mid_loss,200,1781354856.933917,-7.53042331780307e-05,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,cf_mid_masked_ardm_loss,200,1781354856.938639,3.1594860553741455,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,cf_mid_weight,200,1781354856.934943,0.0020000000949949026,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_mid_fake_logits,200,1781354856.918657,-1.6602065563201904,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_mid_fake_logits_std,200,1781354856.924438,1.0347075462341309,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_mid_grad_norm,200,1781354856.925081,15.054030418395996,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
