run,adaptive_policy_effective_buckets,adaptive_policy_effective_timesteps,adaptive_policy_entropy,adaptive_policy_max_over_uniform,adaptive_policy_max_prob,adaptive_policy_min_over_uniform,adaptive_policy_min_prob,ardm_grad_norm_raw,ardm_loss,aux_alignment_factor,aux_grad_cosine,aux_grad_norm_raw,aux_loss,cf_mid_delta,cf_mid_delta_baseline,cf_mid_drop_fraction,cf_mid_dropped_energy,cf_mid_harmful_weight_mean,cf_mid_loss,cf_mid_masked_ardm_loss,cf_mid_useful_weight_mean,cf_mid_utility_abs_mean,cf_mid_utility_max,cf_mid_utility_min,cf_mid_utility_pos_frac,cf_mid_weight,constrained_mask_buckets,constrained_observed_mass_l1,curriculum_min_observed_fraction,disc_end_fake_logits,disc_end_fake_logits_std,disc_end_grad_norm,disc_end_logit_abs_mean,disc_end_loss,disc_end_real_logits,disc_end_real_logits_std,disc_mid_fake_logits,disc_mid_fake_logits_std,disc_mid_grad_norm,disc_mid_logit_abs_mean,disc_mid_loss,disc_mid_real_logits,disc_mid_real_logits_std,disc_train_factor,disc_weight_end,disc_weight_mid,end_feature_cosine,eval_fid,eval_is_mean,eval_is_std,eval_nelbo,eval_nelbo_policy_50,eval_nelbo_policy_naive,eval_ssim,fake_end_feature_mean,fake_end_feature_norm,fake_mid_feature_mean,fake_mid_feature_norm,gen_end_loss,gen_mid_loss,grad_norm,guidance_progress,mask_fraction_observed,mid_feature_cosine,real_end_feature_mean,real_end_feature_norm,real_mid_feature_mean,real_mid_feature_norm,reason_end_loss,reason_mid_loss,reason_weight_end,reason_weight_mid,sampled_observed_fraction,sampled_observed_fraction_std,sampled_t_mean,sampled_t_std,stratified_t_enabled,train_ce,train_loss,train_nelbo,train_nelbo_steps_100,train_nelbo_steps_50
guidance_advanceddisc_middle_dw1e-4,,,,,,,,,3.168186902999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6097954511642456,1.2746598720550537,290.0477600097656,1.6549882888793945,0.6843051314353943,1.2713940143585205,0.856216549873352,1.0,,9.999998292187229e-05,,201.24449157714844,2.809645891189575,0.32627665996551514,3.1349422931671143,3.1740620136260986,3.131843328475952,0.03556669503450394,,,0.039132457226514816,353.7931213378906,,1.6097954511642456,5.94456672668457,1.0,0.4988152086734772,0.99265056848526,,,0.013552548363804817,359.443359375,,0.007349432446062565,,0.0,,,,,,0.44782155752182007,3.1683478355407715,3.167739152908325,3.1798133850097656,3.194027900695801
guidance_advanceddisc_middle_dw2e-3,,,,,,,,,3.1727168560028076,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.55715274810791,1.3617218732833862,364.25592041015625,2.226666212081909,0.411467581987381,1.640549659729004,0.523287832736969,1.0,,0.0020000000949949026,,208.2973175048828,2.6183409690856934,0.24496814608573914,3.136645793914795,3.1742382049560547,3.132896900177002,0.041495442390441895,,,0.784942626953125,767.9738159179688,,2.55715274810791,5.291513919830322,1.0,0.4988152086734772,0.9998267292976379,,,0.778096616268158,758.432861328125,,0.00017326358647551388,,0.0,,,,,,0.4483806788921356,3.1778311729431152,3.172268867492676,3.1817710399627686,3.1957950592041016
guidance_advanceddisc_middle_dw5e-4,,,,,,,,,3.172255277633667,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.497131586074829,1.4925346374511719,405.6099853515625,2.1595635414123535,0.45535534620285034,1.54489004611969,0.5618369579315186,1.0,,0.0005000000237487257,,213.8501434326172,2.8194379806518555,0.3975412845611572,3.1377012729644775,3.1723718643188477,3.135551929473877,0.0430099181830883,,,0.2228972464799881,737.8364868164062,,2.497131586074829,5.1544976234436035,1.0,0.4988152086734772,0.9998074769973755,,,0.2383744865655899,729.6348266601562,,0.00019252618949394673,,0.0,,,,,,0.44796156883239746,3.173504114151001,3.1718075275421143,3.182864189147949,3.1970343589782715
guidance_advanceddisc_middle_end_dw1e-4,,,,,,,,,3.173053741455078,,,,,,,,,,,,,,,,,,,,,-0.24374105036258698,0.8128240704536438,17.888282775878906,0.7891479730606079,1.5296902656555176,0.28630974888801575,0.7914571762084961,-1.8472650051116943,1.6261712312698364,399.10565185546875,1.6825695037841797,0.7297881245613098,1.0484355688095093,0.6118396520614624,1.0,9.999998292187229e-05,9.999998292187229e-05,0.9955413937568665,211.420166015625,2.5173845291137695,0.6379817128181458,3.1353909969329834,3.1688032150268555,3.1320838928222656,0.03173891827464104,0.2864517867565155,5.753533363342285,-0.8925459384918213,447.76727294921875,0.24374105036258698,1.8472650051116943,5.285333633422852,1.0,0.4988152086734772,0.9952263832092285,0.2911759912967682,5.813298225402832,-0.9349652528762817,450.0593566894531,0.004458609037101269,0.004773563705384731,0.0,0.0,,,,,,0.4479677379131317,3.173262596130371,3.172605514526367,3.1806039810180664,3.19488525390625
guidance_advanceddisc_middle_end_dw2e-3,,,,,,,,,3.174286365509033,,,,,,,,,,,,,,,,,,,,,-0.12546925246715546,0.7730953097343445,14.639124870300293,0.7379457950592041,1.7496365308761597,0.14457231760025024,0.7697920799255371,-2.570190668106079,1.4355987310409546,381.1872863769531,2.1984012126922607,0.4400672912597656,1.5501387119293213,0.4873155951499939,1.0,0.0020000000949949026,0.0020000000949949026,0.9959861040115356,209.6244354248047,2.7346386909484863,0.31678852438926697,3.1395976543426514,3.169508695602417,3.1369285583496094,0.04002366214990616,0.3464878797531128,5.236321926116943,-0.3134324550628662,797.618408203125,0.12546925246715546,2.570190668106079,5.553959846496582,1.0,0.4988152086734772,0.9998465776443481,0.35024699568748474,5.289905071258545,-0.30519580841064453,786.8652954101562,0.004013857338577509,0.0001533993927296251,0.0,0.0,,,,,,0.44846391677856445,3.1796774864196777,3.173837900161743,3.185929298400879,3.2002320289611816
guidance_advanceddisc_middle_end_dw5e-4,,,,,,,,,3.1751580238342285,,,,,,,,,,,,,,,,,,,,,-0.1953105926513672,0.8383821249008179,13.75102710723877,0.8338048458099365,1.6294944286346436,0.1905166059732437,0.8397721648216248,-2.1106905937194824,1.6407068967819214,460.3111267089844,1.8225703239440918,0.6230908632278442,1.1419055461883545,0.44968491792678833,1.0,0.0005000000237487257,0.0005000000237487257,0.9949865341186523,205.15066528320312,2.568821430206299,0.1908438503742218,3.140221357345581,3.1776156425476074,3.137099266052246,0.03418731316924095,0.270009845495224,5.254449367523193,0.5764668583869934,572.8115234375,0.1953105926513672,2.1106905937194824,4.771575450897217,1.0,0.4988152086734772,0.9989851713180542,0.27584898471832275,5.327475547790527,0.5947179198265076,566.6756591796875,0.0050134239718317986,0.0010147782741114497,0.0,0.0,,,,,,0.448807030916214,3.1763112545013428,3.1747093200683594,3.1854448318481445,3.1996312141418457
guidance_basicdisc_end_dw1e-4,,,,,,,,,3.165915012359619,,,,,,,,,,,,,,,,,,,,,-8.239587783813477,,8.424337387084961,,0.12878790497779846,2.198694944381714,,,,,,,,,,9.999998292187229e-05,,,199.59153747558594,2.7669589519500732,0.4148130714893341,3.1273484230041504,3.159635066986084,3.138916492462158,0.028917357325553894,,,,,8.239587783813477,,5.743215084075928,,,,,,,,,,,,,,,,,0.4491081237792969,3.166738986968994,3.16546630859375,3.177651882171631,3.191868782043457
guidance_basicdisc_end_dw2e-3,,,,,,,,,3.206369400024414,,,,,,,,,,,,,,,,,,,,,-2.7116005420684814,,92.48748016357422,,0.3011797368526459,1.227246880531311,,,,,,,,,,0.0020000000949949026,,,213.28134155273438,2.6568052768707275,0.26837730407714844,3.1545090675354004,3.19168758392334,3.1510918140411377,0.03839391842484474,,,,,2.7116005420684814,,5.6345624923706055,,,,,,,,,,,,,,,,,0.4537079632282257,3.2117927074432373,3.205915927886963,3.210801362991333,3.2251763343811035
guidance_basicdisc_end_dw5e-4,,,,,,,,,3.1763722896575928,,,,,,,,,,,,,,,,,,,,,-5.926877498626709,,18.02591323852539,,0.15538817644119263,1.8025712966918945,,,,,,,,,,0.0005000000237487257,,,214.60546875,2.7784831523895264,0.42919257283210754,3.1359963417053223,3.170766830444336,3.132993459701538,0.035582005977630615,,,,,5.926877498626709,,5.031097888946533,,,,,,,,,,,,,,,,,0.44966965913772583,3.179335594177246,3.175922393798828,3.182467460632324,3.1965558528900146
guidance_basicdisc_middle_dw1e-4,,,,,,,,,3.1709086894989014,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18493878841400146,,19.07514190673828,,1.97096848487854,0.2169826626777649,,,,9.999998292187229e-05,,207.47230529785156,2.504384994506836,0.35292014479637146,3.1390621662139893,3.164673328399658,3.1524240970611572,0.03966570273041725,,,,,,-0.18493878841400146,5.099086761474609,,,,,,,,,,,,,,,,,0.447912335395813,3.1708905696868896,3.1704609394073486,3.1832051277160645,3.197322368621826
